IR 148 x 12.6,16.193516,148,4.3,100,4.9,114,11,13,12.6,57.15,26,3.004,616,83,6.2,82,17,2.3,94,25,1,4216,36,44,17,46
IR 131 x 28.3,35.870896,131,6.9,128,10.9,89,19,11,28.3,69.85,35,0.937,1095,167,5.5,380,59,3.3,190,91,13,13668,38,134,40,94
IR 127 x 23.8,30.387036,127,6.1,127,9.1,89,17,11,23.8,69.85,35,1.094,891,140,5.4,313,49,3.2,158,75,8,10903,37,109,33,78
IR 106 x 19.3,24.709628,106,7.1,103,8.8,67,15,13,19.3,57.15,28,1.169,470,89,4.4,161,31,2.5,103,48,6,3760,25,57,20,51
IR 356 x 26.8,32.90316,356,5.5,102,6.9,324,16,0,26.8,57.15,23,5.118,6160,346,13.7,110,22,1.8,408,36,5,33298,88,154,59,203
IR 305 x 17.6,22.387052,305,4.5,78,5.7,276,14,0,17.6,0,17,6.850,3005,197,11.6,45,12,1.4,234,19,2,10151,58,65,31,115
IR 305 x 16.1,20.516088,305,4.1,78,5.3,276,14,0,16.1,0,18,7.323,2776,182,11.6,42,11,1.4,216,18,2,9372,58,60,29,106
IR 305 x 14.9,19.03222,305,3.8,83,4.6,279,13,0,14.9,0,19,8.071,2568,169,11.6,43,10,1.5,200,17,1,9614,62,58,27,98
IR 254 x 13.4,17.09674,254,4.0,68,5.2,225,14,0,13.4,0,15,7.087,1623,128,9.7,28,8,1.3,151,13,1,4323,43,38,21,74
IR 253 x 11.9,15.290292,253,3.6,68,4.6,225,14,0,11.9,0,15,7.992,1440,114,9.7,25,7,1.3,134,12,1,3786,42,33,19,66
IR 254 x 11.2,14.322552,254,3.3,68,4.4,232,11,0,11.2,0,15,8.465,1374,108,9.8,23,7,1.3,127,11,1,3625,43,32,18,62
IR 203 x 9.7,12.387072,203,3.4,58,4.8,175,14,0,9.7,0,13,7.323,770,76,7.9,16,5,1.1,89,9,1,1541,29,20,13,44
IR 203 x 9.2,11.741912,203,3.3,58,4.5,181,11,0,9.2,0,14,7.803,733,72,7.9,15,5,1.1,84,8,1,1447,29,19,12,41
IR 152 x 6.5,8.322564,152,2.9,47,4.3,133,10,0,6.5,0,11,7.480,301,39,6.0,7,3,0.9,46,5,0,411,17,9,7,23
IR 150 x 5.5,7.032244,150,2.5,51,3.3,137,8,0,5.5,0,13,9.035,248,33,5.9,7,3,1.0,38,4,0,389,19,8,6,19
IR 127 x 28.1,35.80638,127,8.0,127,10.6,86,21,0,28.1,69.85,33,0.945,1003,158,5.3,327,51,3.0,180,82,14,11091,37,124,37,91
IR 97 x 11.9,11.2903,97,3.3,97,4.1,70,13,0,11.9,57.15,26,2.461,196,41,4.2,61,13,2.3,45,19,1,1308,22,22,9,21
IR 361 x 174.1,221.93504,361,20.4,378,20.4,286,38,27,174.1,139.7,102,0.469,50780,2819,15.1,18439,975,9.1,3179,1498,334,5343864,322,6202,623,1578
IR 356 x 151.8,193.548,356,17.9,376,17.9,286,35,25,151.8,139.7,101,0.528,43704,2458,15.0,15817,842,9.0,2769,1291,224,4511403,317,5328,541,1365
IR 351 x 132.4,168.38676,351,15.6,373,15.6,286,33,24,132.4,139.7,100,0.602,37627,2147,14.9,13569,726,9.0,2393,1109,149,3813209,313,4579,469,1178
IR 345 x 108.6,138.06424,345,12.8,371,12.8,286,30,22,108.6,139.7,99,0.728,30343,1753,14.8,10864,587,8.9,1934,895,84,3007602,308,3663,382,955
IR 334 x 148.8,189.67704,334,19.4,335,19.4,260,37,25,148.8,139.7,90,0.512,36878,2212,13.9,12237,729,8.0,2507,1124,260,3030964,0,0,0,0
IR 329 x 129.5,164.5158,329,16.9,333,16.9,260,35,24,129.5,139.7,89,0.587,31425,1917,13.8,10406,624,8.0,2147,959,171,2533099,0,0,0,0
IR 324 x 108.6,139.35456,324,14.4,330,14.4,260,32,24,108.6,139.7,88,0.685,26223,1619,13.7,8616,523,7.9,1803,800,106,2068532,0,0,0,0
IR 319 x 89.3,112.903,319,11.7,328,11.7,260,29,22,89.3,139.7,87,0.831,20936,1316,13.6,6868,418,7.8,1458,639,58,1613363,0,0,0,0
IR 312 x 125,158.70936,312,17.4,312,17.4,241,35,25,125.0,139.7,84,0.575,27055,1737,13.1,8866,567,7.5,1966,872,176,1922717,230,3122,379,967
IR 307 x 110.1,140.64488,307,15.4,310,15.5,241,33,24,110.1,139.7,83,0.642,23684,1537,13.0,7742,498,7.4,1721,764,124,1656866,227,2726,334,850
IR 302 x 93.8,118.70944,302,13.1,307,13.1,241,32,22,93.8,139.7,82,0.752,19646,1296,12.9,6368,415,7.3,1447,634,76,1339994,223,2252,280,710
IR 300 x 78.9,99.9998,300,11.0,305,11.0,241,29,22,78.9,139.7,81,0.886,16358,1093,12.8,5286,346,7.3,1213,528,47,1098312,221,1861,234,593
IR 254 x 84.8,108.38688,254,14.4,259,14.4,191,32,21,84.8,139.7,70,0.681,12237,964,10.6,4204,323,6.2,1090,497,82,601520,155,1448,211,537
IR 246 x 62.5,79.99984,246,10.5,257,10.7,191,29,19,62.5,139.7,68,0.902,8741,711,10.5,2984,233,6.1,791,357,34,413545,151,1028,154,388
IR 204 x 53.6,68.38696,204,11.3,207,11.3,146,29,16,53.6,139.7,55,0.870,4953,488,8.5,1677,162,5.0,551,249,32,155214,99,583,107,272
